SIPARIS_ADEDI,GIYSI_GRUBU,GIYSI_CINSI,GIYSI_CINSI_DETAYI,UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
22113,ÇOCUK,Elbise,3/4 kol,104960,SBKS24DSPO2-BUB59 ELBISE,2,ELBISE,V ÖN PARÇA TAKMA,DÜZ,248,60.0,100.59
4980,BAYAN,T-Shirt,Uzun Kol,145460,CDKW24HLELO -CLP91  LEOPARD TSHIRT,326,T-SHIRT,ÖN KALITE KONTROL,MANUEL,308,65.0,100.56
29172,BAYAN,Elbise,Kısa kollu elbise,114432,2222546 BEGOTANA ELBISE,20,ELBISE,KOL AGZI KIVIRMA,DÜZ,261,55.0,100.37
11635,BAYAN,Tulum,Kısa Kollu Tulum,123923,2223370 DILAMON ELBISE,323,ELBISE,ÖN KALITE KONTROL,MANUEL,258,70.0,100.35
9476,BAYAN,Elbise,uzun kollu elbise,146490,CDKW24DTURQ-CLP18 SIYAH ELBISE,476,ELBISE,YAN ÇATMA,OVERLOK,316,75.0,100.28
29172,BAYAN,Elbise,Kısa kollu elbise,114762,2222546 BEGOTANA ELBISE,507,ELBISE,KOL AGZI KIVIRMA,DÜZ,53,55.0,100.26
4637,BAYAN,Elbise,Kolsuz elbise,122301,2222617 BARILAN ELBISE,12,ELBISE,YAN ÇATMA,OVERLOK,304,90.0,100.23
29172,BAYAN,Elbise,Kısa kollu elbise,117774,2222546 BEGOTANA ELBISE,175,ELBISE,KOL AGZI KIVIRMA,DÜZ,95,55.0,100.2
4637,BAYAN,Elbise,Kolsuz elbise,122863,2222617 BARILAN ELBISE,46,ELBISE,YAN ÇATMA,OVERLOK,275,90.0,100.11
29172,BAYAN,Elbise,Kısa kollu elbise,117948,2222546 BEGOTANA ELBISE,510,ELBISE,ÖN KALITE KONTROL,MANUEL,31,60.0,100.0
4980,BAYAN,T-Shirt,Uzun Kol,144931,CDKW24HLELO -CLP91  LEOPARD TSHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,354,65.0,99.87
29172,BAYAN,Elbise,Kısa kollu elbise,117066,2222546 BEGOTANA ELBISE,471,ELBISE,BEDEN ÜTÜ,ÜTÜ,183,51.41,99.86
8650,BAYAN,Elbise,Kısa kollu elbise,124574,HVLS24RTURQ CET84 HAMILE ELBISESI,64,ELBISE,ÖN KALITE KONTROL,MANUEL,14,55.0,99.57
29172,BAYAN,Elbise,Kısa kollu elbise,119987,2222546 BEGOTANA ELBISE,523,ELBISE,ÖN KALITE KONTROL,MANUEL,211,60.0,99.56
4637,BAYAN,Elbise,Kolsuz elbise,123046,2222617 BARILAN ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,309,60.0,99.55
22113,ÇOCUK,Elbise,3/4 kol,105024,SBKS24DSPO2-BUB59 ELBISE,130,ELBISE,DANTEL BEDENE TAKMA,DÜZ,175,60.0,99.55
15910,BAYAN,Bluz,Uzun Kollu,112277,2220847 BEGONIA BLUZ,177,T-SHIRT,YAN ÇATMA,OVERLOK,308,50.0,99.52
4637,BAYAN,Elbise,Kolsuz elbise,122586,2222617 BARILAN ELBISE,12,ELBISE,YAN ÇATMA,OVERLOK,295,90.0,99.26
11635,BAYAN,Tulum,Kısa Kollu Tulum,126391,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,24,70.0,99.25
29172,BAYAN,Elbise,Kısa kollu elbise,116730,2222546 BEGOTANA ELBISE,449,ELBISE,ÖN KALITE KONTROL,MANUEL,260,60.0,99.2
4980,BAYAN,T-Shirt,Uzun Kol,145682,CDKW24HLELO -CLP91  LEOPARD TSHIRT,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,307,65.0,99.17
4000,ÇOCUK,Elbise,Kısa kollu elbise,116449,144430499 MIDI TUTU DRESS TÜL ELBISE,387,ELBISE,TÜL BIRLESTIRME,DÜZ,107,60.0,98.93
8650,BAYAN,Elbise,Kısa kollu elbise,125314,HVLS24RTURQ CET84 HAMILE ELBISESI,480,ELBISE,ÖN KALITE KONTROL,MANUEL,53,55.0,98.68
23502,BAYAN,Bodysuit,Uzun Kollu,162094,2231665 OBONODY ZIBIN,33,T-SHIRT,YAN ÇATMA,OVERLOK,231,51.0,98.56
9476,BAYAN,Elbise,uzun kollu elbise,145995,CDKW24DTURQ-CLP18 SIYAH ELBISE,319,ELBISE,YAN ÇATMA,OVERLOK,289,75.0,98.54
9476,BAYAN,Elbise,uzun kollu elbise,146205,CDKW24DTURQ-CLP18 SIYAH ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,241,75.0,98.37
29172,BAYAN,Elbise,Kısa kollu elbise,116146,2222546 BEGOTANA ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,393,60.0,98.34
29172,BAYAN,Elbise,Kısa kollu elbise,116885,2222546 BEGOTANA ELBISE,510,ELBISE,ÖN KALITE KONTROL,MANUEL,6,60.0,98.33
14162,BAYAN,T-Shirt,Uzun Kol,103312,CDKS24HDONU-BXA79 T-SHIRT,301,T-SHIRT,KOL ALTI TUTTURMA,DÜZ,113,50.0,98.22
29172,BAYAN,Elbise,Kısa kollu elbise,115979,2222546 BEGOTANA ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,92,60.0,98.02
4980,BAYAN,T-Shirt,Uzun Kol,145723,CDKW24HLELO -CLP91  LEOPARD TSHIRT,64,T-SHIRT,ÖN KALITE KONTROL,MANUEL,316,65.0,98.0
29172,BAYAN,Elbise,Kısa kollu elbise,118138,2222546 BEGOTANA ELBISE,175,ELBISE,KOL AGZI KIVIRMA,DÜZ,267,55.0,98.0
29172,BAYAN,Elbise,Kısa kollu elbise,117018,2222546 BEGOTANA ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,305,60.0,97.87
15910,BAYAN,Bluz,Uzun Kollu,114150,2220847 BEGONIA BLUZ,480,T-SHIRT,ÖN KALITE KONTROL,MANUEL,241,72.0,97.71
4980,BAYAN,T-Shirt,Uzun Kol,144872,CDKW24HLELO -CLP91  LEOPARD TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,335,60.0,97.7
29172,BAYAN,Elbise,Kısa kollu elbise,116630,2222546 BEGOTANA ELBISE,217,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,97,55.0,97.65
11635,BAYAN,Tulum,Kısa Kollu Tulum,124173,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,328,70.0,97.64
13564,BAYAN,T-Shirt,Kısa Kol,109965,2222514 GIZELLI TEK KOLLI TSHIRT,158,T-SHIRT,YAKA TAKMA,OVERLOK,234,55.0,97.4
9476,BAYAN,Elbise,uzun kollu elbise,146857,CDKW24DTURQ-CLP18 SIYAH ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,390,75.0,97.26
9476,BAYAN,Elbise,uzun kollu elbise,150452,CDKW24DTURQ-CLP18 SIYAH ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,68,80.0,97.15
11635,BAYAN,Tulum,Kısa Kollu Tulum,126080,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,166,70.0,97.04
15910,BAYAN,Bluz,Uzun Kollu,113562,2220847 BEGONIA BLUZ,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,138,72.0,96.8
15910,BAYAN,Bluz,Uzun Kollu,116255,2220847 BEGONIA BLUZ,479,T-SHIRT,ÖN KALITE KONTROL,MANUEL,266,72.0,96.78
11635,BAYAN,Tulum,Kısa Kollu Tulum,124827,2223370 DILAMON ELBISE,323,ELBISE,ÖN KALITE KONTROL,MANUEL,315,70.0,96.77
29172,BAYAN,Elbise,Kısa kollu elbise,114570,2222546 BEGOTANA ELBISE,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,10,51.41,96.7
9476,BAYAN,Elbise,uzun kollu elbise,150358,CDKW24DTURQ-CLP18 SIYAH ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,218,75.0,96.47
11635,BAYAN,Tulum,Kısa Kollu Tulum,125690,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,369,70.0,96.27
4980,BAYAN,T-Shirt,Uzun Kol,143207,CDKW24HLELO -CLP91  LEOPARD TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,354,60.0,96.24
15910,BAYAN,Bluz,Uzun Kollu,111549,2220847 BEGONIA BLUZ,177,T-SHIRT,YAN ÇATMA,OVERLOK,380,50.0,96.19
9143,BAYAN,Elbise,Kısa kollu elbise,137592,ARLW24RBATO MATERNITY HAMILE ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,396,60.0,95.99
27981,BAYAN,T-Shirt,Kısa Kol,113128,2222518 AMBER CEPLI T-SHIRT,505,T-SHIRT,ÖN KALITE KONTROL,MANUEL,325,48.0,95.99
29172,BAYAN,Elbise,Kısa kollu elbise,115931,2222546 BEGOTANA ELBISE,338,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,325,55.0,95.88
27981,BAYAN,T-Shirt,Kısa Kol,111617,2222518 AMBER CEPLI T-SHIRT,396,T-SHIRT,YAN ÇATMA,OVERLOK,389,48.0,95.77
27981,BAYAN,T-Shirt,Kısa Kol,114061,2222518 AMBER CEPLI T-SHIRT,509,T-SHIRT,ÖN KALITE KONTROL,MANUEL,348,48.0,95.66
29172,BAYAN,Elbise,Kısa kollu elbise,120164,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,89,60.0,95.54
29172,BAYAN,Elbise,Kısa kollu elbise,115460,2222546 BEGOTANA ELBISE,210,ELBISE,ETEK UCU KIVIRMA,DÜZ,31,48.0,95.52
29172,BAYAN,Elbise,Kısa kollu elbise,114976,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,333,60.0,95.51
14162,BAYAN,T-Shirt,Uzun Kol,105123,CDKS24HDONU-BXA79 T-SHIRT,465,T-SHIRT,KOL ALTI TUTTURMA,DÜZ,396,50.0,95.48
9476,BAYAN,Elbise,uzun kollu elbise,146605,CDKW24DTURQ-CLP18 SIYAH ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,200,75.0,95.33
27981,BAYAN,T-Shirt,Kısa Kol,112235,2222518 AMBER CEPLI T-SHIRT,505,T-SHIRT,ÖN KALITE KONTROL,MANUEL,277,48.0,95.31
4980,BAYAN,T-Shirt,Uzun Kol,145568,CDKW24HLELO -CLP91  LEOPARD TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,167,60.0,95.27
4980,BAYAN,T-Shirt,Uzun Kol,145565,CDKW24HLELO -CLP91  LEOPARD TSHIRT,560,T-SHIRT,ÖN KALITE KONTROL,MANUEL,40,65.0,95.22
11635,BAYAN,Tulum,Kısa Kollu Tulum,126475,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,276,70.0,95.16
4980,BAYAN,T-Shirt,Uzun Kol,145158,CDKW24HLELO -CLP91  LEOPARD TSHIRT,326,T-SHIRT,ÖN KALITE KONTROL,MANUEL,323,65.0,95.08
9476,BAYAN,Elbise,uzun kollu elbise,146672,CDKW24DTURQ-CLP18 SIYAH ELBISE,427,ELBISE,YAN ÇATMA,OVERLOK,106,75.0,95.08
4000,ÇOCUK,Elbise,Kısa kollu elbise,117925,144430499 MIDI TUTU DRESS TÜL ELBISE,516,ELBISE,TÜL BÜZGÜ,DÜZ,1,55.0,95.0
9476,BAYAN,Elbise,uzun kollu elbise,146265,CDKW24DTURQ-CLP18 SIYAH ELBISE,427,ELBISE,YAN ÇATMA,OVERLOK,223,75.0,94.97
15910,BAYAN,Bluz,Uzun Kollu,114002,2220847 BEGONIA BLUZ,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,272,72.0,94.89
29172,BAYAN,Elbise,Kısa kollu elbise,119986,2222546 BEGOTANA ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,91,60.0,94.88
4637,BAYAN,Elbise,Kolsuz elbise,121758,2222617 BARILAN ELBISE,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,326,60.0,94.85
29172,BAYAN,Elbise,Kısa kollu elbise,116737,2222546 BEGOTANA ELBISE,71,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,101,55.0,94.77
9476,BAYAN,Elbise,uzun kollu elbise,148678,CDKW24DTURQ-CLP18 SIYAH ELBISE,464,ELBISE,YAN ÇATMA,OVERLOK,323,75.0,94.73
22113,ÇOCUK,Elbise,3/4 kol,105028,SBKS24DSPO2-BUB59 ELBISE,502,ELBISE,ÖN KALITE KONTROL,MANUEL,99,48.0,94.62
11635,BAYAN,Tulum,Kısa Kollu Tulum,125241,2223370 DILAMON ELBISE,327,ELBISE,ÖN KALITE KONTROL,MANUEL,72,70.0,94.57
27981,BAYAN,T-Shirt,Kısa Kol,115641,2222518 AMBER CEPLI T-SHIRT,509,T-SHIRT,ÖN KALITE KONTROL,MANUEL,332,48.0,94.53
29172,BAYAN,Elbise,Kısa kollu elbise,119820,2222546 BEGOTANA ELBISE,509,ELBISE,ÖN KALITE KONTROL,MANUEL,215,60.0,94.49
46432,ÇOCUK,Elbise,Askılı elbise,136978,2218178 ASKILI BÜRÜMCÜK ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,25,48.0,94.44
4637,BAYAN,Elbise,Kolsuz elbise,121728,2222617 BARILAN ELBISE,97,ELBISE,ÖN PAT KAPAMA,DÜZ,331,72.0,94.32
4637,BAYAN,Elbise,Kolsuz elbise,121662,2222617 BARILAN ELBISE,210,ELBISE,ÖN PAT KAPAMA,DÜZ,417,72.0,94.28
29172,BAYAN,Elbise,Kısa kollu elbise,114973,2222546 BEGOTANA ELBISE,97,ELBISE,ETEK UCU KIVIRMA,DÜZ,309,48.0,94.25
27981,BAYAN,T-Shirt,Kısa Kol,111131,2222518 AMBER CEPLI T-SHIRT,373,T-SHIRT,YAN ÇATMA,OVERLOK,146,48.0,94.22
15910,BAYAN,Bluz,Uzun Kollu,112247,2220847 BEGONIA BLUZ,501,T-SHIRT,ÖN KALITE KONTROL,MANUEL,95,72.0,94.14
14162,BAYAN,T-Shirt,Uzun Kol,105373,CDKS24HDONU-BXA79 T-SHIRT,465,T-SHIRT,KOL ALTI TUTTURMA,DÜZ,334,50.0,94.03
27981,BAYAN,T-Shirt,Kısa Kol,111286,2222518 AMBER CEPLI T-SHIRT,220,T-SHIRT,ÖN KALITE KONTROL,MANUEL,333,48.0,93.99
4000,ÇOCUK,Elbise,Kısa kollu elbise,117047,144430499 MIDI TUTU DRESS TÜL ELBISE,186,ELBISE,TÜL BIRLESTIRME,DÜZ,134,60.0,93.98
9143,BAYAN,Elbise,Kısa kollu elbise,136429,ARLW24RBATO MATERNITY HAMILE ELBISE,121,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,54,48.0,93.93
27981,BAYAN,T-Shirt,Kısa Kol,112743,2222518 AMBER CEPLI T-SHIRT,505,T-SHIRT,ÖN KALITE KONTROL,MANUEL,407,48.0,93.89
27981,BAYAN,T-Shirt,Kısa Kol,113846,2222518 AMBER CEPLI T-SHIRT,505,T-SHIRT,ÖN KALITE KONTROL,MANUEL,400,48.0,93.69
9476,BAYAN,Elbise,uzun kollu elbise,146847,CDKW24DTURQ-CLP18 SIYAH ELBISE,600,ELBISE,BEDEN ÜTÜ,ÜTÜ,392,80.0,93.69
9476,BAYAN,Elbise,uzun kollu elbise,146851,CDKW24DTURQ-CLP18 SIYAH ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,392,75.0,93.68
4402,BAYAN,Elbise,Kısa kollu elbise,150820,2228557 JISSO ELBISE,158,ELBISE,YAN TUTTURMA,DÜZ,311,60.0,93.62
9476,BAYAN,Elbise,uzun kollu elbise,146943,CDKW24DTURQ-CLP18 SIYAH ELBISE,319,ELBISE,YAN ÇATMA,OVERLOK,13,75.0,93.62
29172,BAYAN,Elbise,Kısa kollu elbise,118057,2222546 BEGOTANA ELBISE,175,ELBISE,KOL AGZI KIVIRMA,DÜZ,46,55.0,93.59
27981,BAYAN,T-Shirt,Kısa Kol,114132,2222518 AMBER CEPLI T-SHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,248,48.0,93.56
14162,BAYAN,T-Shirt,Uzun Kol,104151,CDKS24HDONU-BXA79 T-SHIRT,300,T-SHIRT,KOL ALTI TUTTURMA,DÜZ,219,50.0,93.45
29172,BAYAN,Elbise,Kısa kollu elbise,114270,2222546 BEGOTANA ELBISE,527,ELBISE,YAN ÇATMA,OVERLOK,336,48.0,93.44
4980,BAYAN,T-Shirt,Uzun Kol,143491,CDKW24HLELO -CLP91  LEOPARD TSHIRT,95,T-SHIRT,YAN SILIKON TAKMA,OVERLOK,10,60.0,93.4
9476,BAYAN,Elbise,uzun kollu elbise,150485,CDKW24DTURQ-CLP18 SIYAH ELBISE,150,ELBISE,BEDEN ÜTÜ,ÜTÜ,325,80.0,93.38
15910,BAYAN,Bluz,Uzun Kollu,112517,2220847 BEGONIA BLUZ,87,T-SHIRT,YAN ÇATMA,OVERLOK,13,50.0,93.31
4402,BAYAN,Elbise,Kısa kollu elbise,151029,2228557 JISSO ELBISE,490,ELBISE,KOL REÇME,REÇME,285,65.0,93.24
29172,BAYAN,Elbise,Kısa kollu elbise,116329,2222546 BEGOTANA ELBISE,217,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,157,55.0,93.17
12711,ÇOCUK,T-Shirt,Kısa Kol,116863,2225749 KROSE YAKALI SHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,44,48.0,93.16
29172,BAYAN,Elbise,Kısa kollu elbise,116955,2222546 BEGOTANA ELBISE,502,ELBISE,ÖN KALITE KONTROL,MANUEL,324,60.0,93.12
22113,ÇOCUK,Elbise,3/4 kol,105430,SBKS24DSPO2-BUB59 ELBISE,273,ELBISE,ARKA V KAPAMA,OVERLOK,100,50.0,93.07
46432,ÇOCUK,Elbise,Askılı elbise,131092,2218178 ASKILI BÜRÜMCÜK ELBISE,325,ELBISE,ÖN KALITE KONTROL,MANUEL,1,48.0,93.0
29172,BAYAN,Elbise,Kısa kollu elbise,117301,2222546 BEGOTANA ELBISE,501,ELBISE,ÖN KALITE KONTROL,MANUEL,405,60.0,92.98
8650,BAYAN,Elbise,Kısa kollu elbise,123499,HVLS24RTURQ CET84 HAMILE ELBISESI,509,ELBISE,ÖN KALITE KONTROL,MANUEL,200,55.0,92.98
4637,BAYAN,Elbise,Kolsuz elbise,121526,2222617 BARILAN ELBISE,97,ELBISE,ÖN PAT KAPAMA,DÜZ,312,72.0,92.91
9143,BAYAN,Elbise,Kısa kollu elbise,137168,ARLW24RBATO MATERNITY HAMILE ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,81,60.0,92.88
46432,ÇOCUK,Elbise,Askılı elbise,129073,2218178 ASKILI BÜRÜMCÜK ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,233,48.0,92.83
29172,BAYAN,Elbise,Kısa kollu elbise,117355,2222546 BEGOTANA ELBISE,449,ELBISE,ÖN KALITE KONTROL,MANUEL,222,60.0,92.77
29172,BAYAN,Elbise,Kısa kollu elbise,119613,2222546 BEGOTANA ELBISE,509,ELBISE,ÖN KALITE KONTROL,MANUEL,314,60.0,92.75
29172,BAYAN,Elbise,Kısa kollu elbise,114179,2222546 BEGOTANA ELBISE,378,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,216,51.41,92.73
29172,BAYAN,Elbise,Kısa kollu elbise,115564,2222546 BEGOTANA ELBISE,33,ELBISE,YAN ÇATMA,OVERLOK,190,48.0,92.63
29172,BAYAN,Elbise,Kısa kollu elbise,116621,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,408,60.0,92.62
27981,BAYAN,T-Shirt,Kısa Kol,111976,2222518 AMBER CEPLI T-SHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,300,48.0,92.6
9476,BAYAN,Elbise,uzun kollu elbise,150164,CDKW24DTURQ-CLP18 SIYAH ELBISE,150,ELBISE,BEDEN ÜTÜ,ÜTÜ,245,80.0,92.58
9476,BAYAN,Elbise,uzun kollu elbise,146641,CDKW24DTURQ-CLP18 SIYAH ELBISE,319,ELBISE,YAN ÇATMA,OVERLOK,88,75.0,92.5
27981,BAYAN,T-Shirt,Kısa Kol,112109,2222518 AMBER CEPLI T-SHIRT,505,T-SHIRT,ÖN KALITE KONTROL,MANUEL,270,48.0,92.49
23502,BAYAN,Bodysuit,Uzun Kollu,163048,2231665 OBONODY ZIBIN,618,T-SHIRT,ÖN KALITE KONTROL,MANUEL,14,48.0,92.43
9158,BAYAN,T-Shirt,Uzun Kol,140877,CDKW24HBARG -CLP12,540,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,198,60.0,92.42
4980,BAYAN,T-Shirt,Uzun Kol,145259,CDKW24HLELO -CLP91  LEOPARD TSHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,322,65.0,92.4
29172,BAYAN,Elbise,Kısa kollu elbise,116918,2222546 BEGOTANA ELBISE,449,ELBISE,ÖN KALITE KONTROL,MANUEL,336,60.0,92.39
22113,ÇOCUK,Elbise,3/4 kol,105117,SBKS24DSPO2-BUB59 ELBISE,2,ELBISE,V ÖN PARÇA TAKMA,DÜZ,402,60.0,92.34
29172,BAYAN,Elbise,Kısa kollu elbise,119973,2222546 BEGOTANA ELBISE,327,ELBISE,ÖN KALITE KONTROL,MANUEL,50,60.0,92.32
4402,BAYAN,Elbise,Kısa kollu elbise,151353,2228557 JISSO ELBISE,462,ELBISE,ETEK REÇME,REÇME,225,48.0,92.28
11635,BAYAN,Tulum,Kısa Kollu Tulum,125409,2223370 DILAMON ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,306,70.0,92.27
11635,BAYAN,Tulum,Kısa Kollu Tulum,124264,2223370 DILAMON ELBISE,323,ELBISE,ÖN KALITE KONTROL,MANUEL,282,70.0,92.27
29172,BAYAN,Elbise,Kısa kollu elbise,120157,2222546 BEGOTANA ELBISE,175,ELBISE,KOL AGZI KIVIRMA,DÜZ,257,55.0,92.24
4000,ÇOCUK,Elbise,Kısa kollu elbise,117476,144430499 MIDI TUTU DRESS TÜL ELBISE,510,ELBISE,ÖN KALITE KONTROL,MANUEL,53,55.0,92.19
22113,ÇOCUK,Elbise,3/4 kol,105607,SBKS24DSPO2-BUB59 ELBISE,273,ELBISE,ARKA V KAPAMA,OVERLOK,76,50.0,92.18
29172,BAYAN,Elbise,Kısa kollu elbise,120071,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,40,60.0,92.03
29172,BAYAN,Elbise,Kısa kollu elbise,117760,2222546 BEGOTANA ELBISE,217,ELBISE,ETEK UCU KIVIRMA,DÜZ,208,48.0,92.02
4980,BAYAN,T-Shirt,Uzun Kol,143546,CDKW24HLELO -CLP91  LEOPARD TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,340,60.0,91.98
14402,ÇOCUK,Sweatshirt,Kapşonsuz,151717,CVKW24SGPAR-CPL95 BASKILI SWEAT,616,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,57,48.0,91.93
9476,BAYAN,Elbise,uzun kollu elbise,148119,CDKW24DTURQ-CLP18 SIYAH ELBISE,427,ELBISE,YAN ÇATMA,OVERLOK,103,75.0,91.93
29172,BAYAN,Elbise,Kısa kollu elbise,115101,2222546 BEGOTANA ELBISE,338,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,49,55.0,91.88
15910,BAYAN,Bluz,Uzun Kollu,112340,2220847 BEGONIA BLUZ,139,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,289,51.41,91.86
29172,BAYAN,Elbise,Kısa kollu elbise,116904,2222546 BEGOTANA ELBISE,71,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,309,55.0,91.84
9143,BAYAN,Elbise,Kısa kollu elbise,136576,ARLW24RBATO MATERNITY HAMILE ELBISE,220,ELBISE,ÖN KALITE KONTROL,MANUEL,311,60.0,91.81
15910,BAYAN,Bluz,Uzun Kollu,112855,2220847 BEGONIA BLUZ,501,T-SHIRT,ÖN KALITE KONTROL,MANUEL,403,72.0,91.81
46432,ÇOCUK,Elbise,Askılı elbise,128018,2218178 ASKILI BÜRÜMCÜK ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,168,48.0,91.81
15910,BAYAN,Bluz,Uzun Kollu,115673,2220847 BEGONIA BLUZ,62,T-SHIRT,YAN ÇATMA,OVERLOK,5,50.0,91.8
15910,BAYAN,Bluz,Uzun Kollu,114327,2220847 BEGONIA BLUZ,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,163,72.0,91.79
5194,ÇOCUK,Elbise,Kolsuz elbise,125184,2225757-2LI BÜRÜMCEK ELBISE,176,ELBISE,YAN ÇATMA,OVERLOK,32,48.0,91.78
4887,ÇOCUK,Sweatshirt,Kapşonlu,150843,2230347 KAPSONLU SWEAT,65,T-SHIRT,KOL ETEK RIBANA TAKM,REÇME,245,48.0,91.78
4637,BAYAN,Elbise,Kolsuz elbise,121319,2222617 BARILAN ELBISE,97,ELBISE,ÖN PAT KAPAMA,DÜZ,197,72.0,91.72
4980,BAYAN,T-Shirt,Uzun Kol,143682,CDKW24HLELO -CLP91  LEOPARD TSHIRT,229,T-SHIRT,YAN ÇATMA,OVERLOK,284,60.0,91.7
22113,ÇOCUK,Elbise,3/4 kol,105285,SBKS24DSPO2-BUB59 ELBISE,273,ELBISE,V ÖN PARÇA TAKMA,DÜZ,202,60.0,91.66
4637,BAYAN,Elbise,Kolsuz elbise,122860,2222617 BARILAN ELBISE,12,ELBISE,YAN ÇATMA,OVERLOK,274,90.0,91.61
29172,BAYAN,Elbise,Kısa kollu elbise,117354,2222546 BEGOTANA ELBISE,285,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,275,55.0,91.54
46432,ÇOCUK,Elbise,Askılı elbise,128008,2218178 ASKILI BÜRÜMCÜK ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,365,48.0,91.53
29172,BAYAN,Elbise,Kısa kollu elbise,115290,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,411,60.0,91.48
4402,BAYAN,Elbise,Kısa kollu elbise,150828,2228557 JISSO ELBISE,299,ELBISE,YAN ÇATMA,OVERLOK,97,48.0,91.43
4637,BAYAN,Elbise,Kolsuz elbise,122830,2222617 BARILAN ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,315,60.0,91.41
9143,BAYAN,Elbise,Kısa kollu elbise,136550,ARLW24RBATO MATERNITY HAMILE ELBISE,136,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,341,48.0,91.29
15910,BAYAN,Bluz,Uzun Kollu,113839,2220847 BEGONIA BLUZ,214,T-SHIRT,ÖN KALITE KONTROL,MANUEL,407,72.0,91.24
29172,BAYAN,Elbise,Kısa kollu elbise,116271,2222546 BEGOTANA ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,414,60.0,91.24
8650,BAYAN,Elbise,Kısa kollu elbise,123612,HVLS24RTURQ CET84 HAMILE ELBISESI,220,ELBISE,ÖN KALITE KONTROL,MANUEL,342,55.0,91.21
4980,BAYAN,T-Shirt,Uzun Kol,145770,CDKW24HLELO -CLP91  LEOPARD TSHIRT,480,T-SHIRT,ÖN KALITE KONTROL,MANUEL,307,65.0,91.17
