UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
136,CVKS24SSP22-BVE32 SWEATSHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,708,36.0,43.13
537,2228071 MILKY WAY SIYAH ELBISE,537,ELBISE,ÖN PARÇA BIRLESTIRME,OVERLOK,597,40.0,43.13
62,2218178 ASKILI BÜRÜMCÜK ELBISE,62,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,699,36.0,43.13
117,2222582 COMPONI,117,ELBISE,ETEK UCU KIVIRMA,DÜZ,33,45.0,43.12
196,CVKS24SSP22-BVE32 SWEATSHIRT,196,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,611,20.0,43.11
607,2228557 JISSO ELBISE,607,ELBISE,FIRMA ETIKT HAZIRLIK,DÜZ,524,15.0,43.11
428,2228285 CARRIE ELBISE,428,ELBISE,ETEK UCU ÇIMA,DÜZ,318,45.0,43.11
20,2228071 MILKY WAY SIYAH ELBISE,20,ELBISE,FIRFIR BÜZGÜ,DÜZ,700,42.35,43.11
379,2219384 PALAZZO TSHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,37,20.0,43.11
384,2222518 AMBER CEPLI T-SHIRT,384,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,434,40.0,43.11
23,2218178 ASKILI BÜRÜMCÜK ELBISE,23,ELBISE,BEDEN ALT ÜST TUTTUR,DÜZ,272,24.0,43.1
553,2225885 JISOONA ELBISE,553,ELBISE,YAKA BIYE,REÇME,873,26.0,43.09
558,CDKS24HCARE - CLQ04 TSHIRT,558,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,213,27.0,43.09
448,2222617 BARILAN ELBISE,448,ELBISE,KOL EVI BIYE,REÇME,599,27.0,43.08
612,2230347 KAPSONLU SWEAT,612,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,566,48.0,43.08
511,2222514 GIZELLI TEK KOLLI TSHIRT,511,T-SHIRT,ÖN KALITE KONTROL,MANUEL,165,36.0,43.08
117,2220847 BEGONIA BLUZ,117,T-SHIRT,ORTA ETEK LSTK KAPMA,DÜZ,619,48.0,43.08
121,CVKS24SSP22-BVE32 SWEATSHIRT,121,T-SHIRT,KOL TAKMA,OVERLOK,83,36.0,43.07
463,2222518 AMBER CEPLI T-SHIRT,463,T-SHIRT,KOL AGZI KAPAMA,DÜZ,742,30.0,43.07
478,CDKW24HBARG -CLP12,478,T-SHIRT,YAKA TUTTURMA,DÜZ,863,18.0,43.07
474,2226835 CHAIKA BLUZ,474,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,510,27.0,43.06
217,2223370 DILAMON ELBISE,217,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,724,40.0,43.06
490,2229267 SALOPET SET,490,ELBISE,ARKA PILE DIKIM,DÜZ,33,30.0,43.06
560,2218178 ASKILI BÜRÜMCÜK ELBISE,560,ELBISE,ÖN KALITE KONTROL,MANUEL,615,48.0,43.06
33,2222582 COMPONI,33,ELBISE,ÜST YAN ÇATMA,OVERLOK,877,24.0,43.05
19,2233327 HARRY POTTER SWEAT,19,T-SHIRT,YAN ÇATMA,OVERLOK,183,45.0,43.04
157,2218178 ASKILI BÜRÜMCÜK ELBISE,157,ELBISE,LASTIK TAKMA,DÜZ,770,36.0,43.04
530,MSBS24X2REA BYDO2  BABY  TSHIRT,530,T-SHIRT,KOL FIRFIR TUTTURMA,REÇME,726,40.0,43.04
554,CVKW24SGPAR-CPL95 BASKILI SWEAT,554,T-SHIRT,KOL TAKMA,OVERLOK,69,36.0,43.03
136,CVKW24SGPAR-CPL95 BASKILI SWEAT,136,T-SHIRT,KOL TAKMA,OVERLOK,706,36.0,43.03
229,2225249 BUBBLE TEE T-SHIRT,229,T-SHIRT,YAN ÇATMA,OVERLOK,726,30.0,43.02
402,2222582 COMPONI,402,ELBISE,FIRMA ETIKET TAKMA,DÜZ,753,30.0,43.02
391,2222518 AMBER CEPLI T-SHIRT,391,T-SHIRT,KOL AGZI TUTTURMA,DÜZ,501,32.72,43.01
139,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,858,36.0,43.01
436,2228071 MILKY WAY SIYAH ELBISE,436,ELBISE,FIRFIR ALT KAPAMA,DÜZ,1,55.0,43.0
20,2223370 DILAMON ELBISE,20,ELBISE,PAÇA SÜRFLE,OVERLOK,16,27.0,43.0
229,2225885 JISOONA ELBISE,229,ELBISE,KOL YIRTMAÇ BIYE,REÇME,847,42.0,43.0
33,2222582 COMPONI,33,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,617,27.0,43.0
175,2233337 SET SALOPET,175,ELBISE,CEP ZIKZAK,DÜZ,74,36.0,42.99
590,2225885 JISOONA ELBISE,590,ELBISE,TALIMAT TAKMA,DÜZ,614,20.0,42.99
519,MSBS24X2REA BYDO2  BABY  TSHIRT,519,T-SHIRT,KOL FIRFIR TUTTURMA,DÜZ,750,42.3,42.99
531,2228285 CARRIE ELBISE,531,ELBISE,SATEN ASKILK TAKMA 2,REÇME,805,40.0,42.98
480,2219642 VARAK BASKILI T-SHIRT,480,T-SHIRT,ÖN KALITE KONTROL,MANUEL,733,36.0,42.98
65,CVKS24SSP22-BVE32 SWEATSHIRT,65,T-SHIRT,YAN ÇATMA,OVERLOK,50,36.0,42.98
249,MSBS24X2REA BYDO2  BABY  TSHIRT,249,T-SHIRT,YAN ÇATMA,OVERLOK,673,28.0,42.98
474,2225757-2LI BÜRÜMCEK ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,414,35.0,42.98
448,2222582 COMPONI,448,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,112,36.0,42.97
490,2229267 SALOPET SET,490,ELBISE,ÖN PILE DIKIM,DÜZ,194,40.0,42.97
121,2233327 HARRY POTTER SWEAT,121,T-SHIRT,KOL TAKMA,OVERLOK,166,36.0,42.96
479,2225249 BUBBLE TEE T-SHIRT,479,T-SHIRT,ÖN KALITE KONTROL,MANUEL,740,36.0,42.96
110,CVKS24SSP22-BVE32 SWEATSHIRT,110,T-SHIRT,ETEK MANSET TAKMA,OVERLOK,414,36.0,42.96
526,2220847 BEGONIA BLUZ,526,T-SHIRT,YAKA KAPAMA,REÇME,601,40.0,42.95
95,2222518 AMBER CEPLI T-SHIRT,95,T-SHIRT,KOL KIVIRMA,REÇME,539,37.0,42.95
148,2225749 KROSE YAKALI SHIRT,148,T-SHIRT,YAN ÇATMA,OVERLOK,714,42.0,42.95
384,2222518 AMBER CEPLI T-SHIRT,384,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,229,40.0,42.95
427,2219384 PALAZZO TSHIRT,427,T-SHIRT,YAN ÇATMA,OVERLOK,879,30.0,42.95
26,2223370 DILAMON ELBISE,26,ELBISE,CEP TAKMA,DÜZ,610,40.0,42.94
203,SBKS24DSPO2-BUB59 ELBISE,203,ELBISE,ÖN KOL TAKMA,OVERLOK,116,30.0,42.93
510,144430499 MIDI TUTU DRESS TÜL ELBISE,510,ELBISE,SON KALITE KONTROL,MANUEL,668,24.0,42.93
74,CDKS24HDONU-BXA79 T-SHIRT,74,T-SHIRT,YAKA BIYE,REÇME,359,27.0,42.93
552,2218178 ASKILI BÜRÜMCÜK ELBISE,552,ELBISE,YAN ÇATMA,OVERLOK,713,24.82,42.93
33,2222582 COMPONI,33,ELBISE,ÜST YAN ÇATMA,OVERLOK,641,24.0,42.93
507,2223370 DILAMON ELBISE,507,ELBISE,CEP TUTTURMA,DÜZ,723,40.0,42.91
23,2220847 BEGONIA BLUZ,23,T-SHIRT,ARKA KOL TAKMA,OVERLOK,481,30.0,42.91
127,2222582 COMPONI,127,ELBISE,ETEK UCU KIVIRMA,DÜZ,200,45.0,42.91
229,2225885 JISOONA ELBISE,229,ELBISE,YAKA BIYE,REÇME,45,26.0,42.91
136,CVKW24SGPAR-CPL95 BASKILI SWEAT,136,T-SHIRT,KOL TAKMA,OVERLOK,731,36.0,42.91
110,CVKS24SSP22-BVE32 SWEATSHIRT,110,T-SHIRT,KOL MANSET TAKMA,OVERLOK,448,30.0,42.9
177,2218178 ASKILI BÜRÜMCÜK ELBISE,177,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,850,36.0,42.9
42,SBKS24DSPO2-BUB59 ELBISE,42,ELBISE,FIRMA ETIKET TAKMA,DÜZ,29,18.0,42.9
317,2222582 COMPONI,317,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,687,36.0,42.9
63,2223370 DILAMON ELBISE,63,ELBISE,ÜST YAN ÇATMA,OVERLOK,575,36.0,42.9
577,2226835 CHAIKA BLUZ,577,T-SHIRT,TALIMAT TAKMA,DÜZ,61,20.0,42.89
325,CDKS24HCARE - CLQ04 TSHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,856,45.0,42.89
299,2226835 CHAIKA BLUZ,299,T-SHIRT,KOL MENDIL OVERLOK,OVERLOK,321,24.0,42.89
528,2220847 BEGONIA BLUZ,528,T-SHIRT,ÖN KOL TAKMA,OVERLOK,387,30.0,42.89
583,2218178 ASKILI BÜRÜMCÜK ELBISE,583,ELBISE,BEL ÜSTÜ GAZI,REÇME,361,33.0,42.88
474,MSKW24HMIXS  MAVI PARÇALI TSHIRT,474,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,23,35.0,42.87
368,MSBS24X2REA BYDO2  BABY  TSHIRT,368,T-SHIRT,KOL KISTIRMA,DÜZ,615,33.0,42.87
175,2233337 SET SALOPET,175,ELBISE,CEP ZIKZAK,DÜZ,506,36.0,42.87
177,2218178 ASKILI BÜRÜMCÜK ELBISE,177,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,580,36.0,42.87
510,2222514 GIZELLI TEK KOLLI TSHIRT,510,T-SHIRT,ÖN KALITE KONTROL,MANUEL,110,36.0,42.87
507,2222546 BEGOTANA ELBISE,507,ELBISE,KOL AGZI TUTTURMA,DÜZ,29,36.0,42.86
595,2228285 CARRIE ELBISE,595,ELBISE,YAN ÇATMA,OVERLOK,56,36.0,42.86
587,ARLW24RBATO MATERNITY HAMILE ELBISE,587,ELBISE,ARKA KORDON TUTTURMA,DÜZ,7,20.0,42.86
127,2222582 COMPONI,127,ELBISE,ETEK UCU KIVIRMA,DÜZ,300,45.0,42.86
319,CDKS24HDONU-BXA79 T-SHIRT,319,T-SHIRT,KOL TAKMA,OVERLOK,740,36.0,42.86
224,2228557 JISSO ELBISE,224,ELBISE,ÖN KALITE KONTROL,MANUEL,813,45.0,42.85
110,CVKS24SSP22-BVE32 SWEATSHIRT,110,T-SHIRT,YAN ÇATMA,OVERLOK,65,36.0,42.85
9,CVKW24SGPAR-CPL95 BASKILI SWEAT,9,T-SHIRT,YAN ÇATMA,OVERLOK,522,45.0,42.85
204,2220847 BEGONIA BLUZ,204,T-SHIRT,ORTA ETEK LSTK KAPMA,DÜZ,746,48.0,42.85
203,2218178 ASKILI BÜRÜMCÜK ELBISE,203,ELBISE,ALT PARÇA YAN ÇATMA,REÇME,611,27.0,42.85
402,2228071 MILKY WAY SIYAH ELBISE,402,ELBISE,FERMUAR UCU TUTTURMA,DÜZ,38,12.0,42.84
433,SBKS24DSPO2-BUB59 ELBISE,433,ELBISE,YAN ÇATMA,OVERLOK,645,36.0,42.84
435,2228071 MILKY WAY SIYAH ELBISE,435,ELBISE,ASKILIK TOKA TAKMA,DÜZ,890,40.0,42.83
402,MSKW24HMIXS  MAVI PARÇALI TSHIRT,402,T-SHIRT,KOL TUTTURMA,DÜZ,736,40.0,42.82
317,MSKW24HMIXS  MAVI PARÇALI TSHIRT,317,T-SHIRT,ARKA PARÇA ÇATMA,OVERLOK,645,30.0,42.82
449,2225757-2LI BÜRÜMCEK ELBISE,449,ELBISE,BEDEN ÜTÜ,ÜTÜ,212,35.0,42.82
540,2225749 KROSE YAKALI SHIRT,540,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,273,31.0,42.82
51,2218178 ASKILI BÜRÜMCÜK ELBISE,51,ELBISE,ÖN ARKA TULUM,REÇME,650,27.0,42.82
127,2218178 ASKILI BÜRÜMCÜK ELBISE,127,ELBISE,LASTIK TAKMA,DÜZ,50,36.0,42.82
33,2228071 MILKY WAY SIYAH ELBISE,33,ELBISE,ARKA ORTA ÇATMA,OVERLOK,606,30.0,42.81
319,CDKW24HDNDR KIRMIZI TSHIRT,319,T-SHIRT,YAN ÇATMA,OVERLOK,16,43.0,42.81
553,2225885 JISOONA ELBISE,553,ELBISE,YAKA BIYE,REÇME,620,26.0,42.8
92,2222546 BEGOTANA ELBISE,92,ELBISE,KOL AGZI TUTTURMA,DÜZ,737,36.0,42.8
499,2218178 ASKILI BÜRÜMCÜK ELBISE,499,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,717,20.0,42.8
513,2228557 JISSO ELBISE,513,ELBISE,YAKA BIYE,REÇME,150,30.0,42.8
171,MSBS24X2REA BYDO2  BABY  TSHIRT,171,T-SHIRT,ÖN KALITE KONTROL,MANUEL,80,48.0,42.8
139,2233337 SET SALOPET,139,ELBISE,YAKA GAZI,DÜZ,691,36.0,42.79
201,2220847 BEGONIA BLUZ,201,T-SHIRT,ALT ETEK LSTIK KAPAM,DÜZ,205,48.0,42.79
12,2222546 BEGOTANA ELBISE,12,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,28,51.41,42.79
181,CDKW24DTURQ-CLP18 SIYAH ELBISE,181,ELBISE,TALIMAT TAKMA,DÜZ,100,15.0,42.79
33,2223370 DILAMON ELBISE,33,ELBISE,PAÇA SÜRFLE,OVERLOK,131,27.0,42.79
14,2218178 ASKILI BÜRÜMCÜK ELBISE,14,ELBISE,KOL ALTI EMNIYET,DÜZ,508,20.0,42.78
443,2222617 BARILAN ELBISE,443,ELBISE,TALIMAT TAKMA,DÜZ,501,30.0,42.78
203,2220847 BEGONIA BLUZ,203,T-SHIRT,ORTA ETEK HAZIRLIK,OVERLOK,891,40.0,42.77
458,CDKW24DTURQ-CLP18 SIYAH ELBISE,458,ELBISE,KOL KISTIRMA,DÜZ,122,24.0,42.76
23,SBKS24DSPO2-BUB59 ELBISE,23,ELBISE,ARKA KOL TAKMA,OVERLOK,206,24.0,42.76
51,2218178 ASKILI BÜRÜMCÜK ELBISE,51,ELBISE,ÖN ARKA TULUM,REÇME,720,27.0,42.75
171,2230347 KAPSONLU SWEAT,171,T-SHIRT,ÖN KALITE KONTROL,MANUEL,336,48.0,42.75
92,2222546 BEGOTANA ELBISE,92,ELBISE,KOL AGZI TUTTURMA,DÜZ,605,36.0,42.75
478,2229267 SALOPET SET,478,ELBISE,ÖN PILE DIKIM,DÜZ,107,40.0,42.74
213,CDKS24HDONU-BXA79 T-SHIRT,213,T-SHIRT,KOL KISTIRMA,DÜZ,746,24.0,42.74
495,2226835 CHAIKA BLUZ,495,T-SHIRT,ASKILIK TAKMA,DÜZ,747,27.0,42.74
384,2222518 AMBER CEPLI T-SHIRT,384,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,180,40.0,42.74
117,2220847 BEGONIA BLUZ,117,T-SHIRT,ORTA ETEK LSTK KAPMA,DÜZ,848,48.0,42.74
467,2226835 CHAIKA BLUZ,467,T-SHIRT,YAKA MENDIL OVERLOK,OVERLOK,258,20.0,42.74
443,2228071 MILKY WAY SIYAH ELBISE,443,ELBISE,FIRMA ETIKET TAKMA,DÜZ,557,31.3,42.73
358,CVKS24SSP22-BVE32 SWEATSHIRT,358,T-SHIRT,FIRFIR BÜZGÜ,DÜZ,152,24.0,42.73
44,SBKS24DSPO2-BUB59 ELBISE,44,ELBISE,FIRMA ETIKET TAKMA,DÜZ,152,18.0,42.73
462,CDKS24HDONU-BXA79 T-SHIRT,462,T-SHIRT,ETEK REÇME,REÇME,854,40.0,42.72
463,2222518 AMBER CEPLI T-SHIRT,463,T-SHIRT,KOL AGZI KAPAMA,DÜZ,868,30.0,42.72
443,2222617 BARILAN ELBISE,443,ELBISE,TALIMAT TAKMA,DÜZ,371,30.0,42.72
487,2218625 BADI,487,T-SHIRT,BEDEN AYIRMA,MANUEL,46,20.0,42.72
387,CDKW24HBARG -CLP12,387,T-SHIRT,ÖN YAKA HAZIRLIK,DÜZ,207,27.0,42.71
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,BEDEN AYIRMA,MANUEL,59,24.0,42.71
510,MSBS24X2REA BYDO2  BABY  TSHIRT,510,T-SHIRT,ÖN KALITE KONTROL,MANUEL,135,48.0,42.7
176,SBKS24DSPO2-BUB59 ELBISE,176,ELBISE,DAMLA V ÇIMA,DÜZ,600,40.0,42.7
402,MSKW24HMIXS  MAVI PARÇALI TSHIRT,402,T-SHIRT,KOL TUTTURMA,DÜZ,878,40.0,42.7
343,2222582 COMPONI,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,482,50.0,42.69
464,2219384 PALAZZO TSHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,612,30.0,42.69
51,2218178 ASKILI BÜRÜMCÜK ELBISE,51,ELBISE,ÖN ARKA TULUM,REÇME,606,27.0,42.69
23,2220847 BEGONIA BLUZ,23,T-SHIRT,ARKA KOL TAKMA,OVERLOK,720,30.0,42.68
479,2225757-2LI BÜRÜMCEK ELBISE,479,ELBISE,ÖN KALITE KONTROL,MANUEL,616,36.0,42.68
12,2218178 ASKILI BÜRÜMCÜK ELBISE,12,ELBISE,ALT ETEK BIRLESTIRME,DÜZ,850,30.0,42.68
151,2225749 KROSE YAKALI SHIRT,151,T-SHIRT,YAKA TAKMA,DÜZ,72,45.0,42.68
526,2233337 SET SALOPET,526,ELBISE,KOL EVI BASMA,DÜZ,741,51.0,42.68
54,2225749 KROSE YAKALI SHIRT,54,T-SHIRT,YAKA TAKMA,DÜZ,718,45.0,42.67
333,2231665 OBONODY ZIBIN,333,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,634,24.0,42.67
65,CVKW24SGPAR-CPL95 BASKILI SWEAT,65,T-SHIRT,KOL MANSET TAKMA,OVERLOK,186,31.0,42.67
63,2222617 BARILAN ELBISE,63,ELBISE,ARKA ALT ÜST BIRLSTI,REÇME,668,48.0,42.67
217,MSKW24HMIXS  MAVI PARÇALI TSHIRT,217,T-SHIRT,KOL TUTTURMA,DÜZ,721,40.0,42.67
2,2218178 ASKILI BÜRÜMCÜK ELBISE,2,ELBISE,LASTIK TAKMA,DÜZ,722,36.0,42.67
530,MSBS24X2REA BYDO2  BABY  TSHIRT,530,T-SHIRT,KOL FIRFIR TUTTURMA,DÜZ,750,42.3,42.66
435,2228071 MILKY WAY SIYAH ELBISE,435,ELBISE,ASKILIK TOKA TAKMA,DÜZ,773,40.0,42.66
20,2228071 MILKY WAY SIYAH ELBISE,20,ELBISE,FIRFIR BÜZGÜ,DÜZ,558,42.35,42.65
15,2228071 MILKY WAY SIYAH ELBISE,15,ELBISE,SAG YAN ÇATMA,OVERLOK,469,30.0,42.65
447,2222518 AMBER CEPLI T-SHIRT,447,T-SHIRT,KOL KIVIRMA,REÇME,888,37.0,42.65
3,2222546 BEGOTANA ELBISE,3,ELBISE,YIRTMAÇ EMNIYET,DÜZ,652,16.0,42.64
74,CDKW24DTURQ-CLP18 SIYAH ELBISE,74,ELBISE,YAKA BIYE,REÇME,53,24.0,42.64
490,2222514 GIZELLI TEK KOLLI TSHIRT,490,T-SHIRT,YAKA ÇATMA,OVERLOK,746,27.0,42.64
148,CVKW24SGPAR-CPL95 BASKILI SWEAT,148,T-SHIRT,YAN ÇATMA,OVERLOK,600,45.0,42.64
249,2225749 KROSE YAKALI SHIRT,249,T-SHIRT,YAN ÇATMA,OVERLOK,720,42.0,42.64
155,SBKS24DSPO2-BUB59 ELBISE,155,ELBISE,ÖN KOL TAKMA,OVERLOK,231,30.0,42.64
127,2228071 MILKY WAY SIYAH ELBISE,127,ELBISE,ASKILIK TAKMA,DÜZ,860,37.89,42.64
443,2222582 COMPONI,443,ELBISE,TALIMAT TAKMA,DÜZ,81,24.0,42.64
421,2220847 BEGONIA BLUZ,421,T-SHIRT,ORTA ETEK HAZIRLIK,OVERLOK,152,40.0,42.63
329,CDKS24HCARE - CLQ04 TSHIRT,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,78,45.0,42.63
84,2222546 BEGOTANA ELBISE,84,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,432,29.0,42.62
157,2228071 MILKY WAY SIYAH ELBISE,157,ELBISE,FERMUAR TAKMA,DÜZ,658,30.0,42.61
184,2219384 PALAZZO TSHIRT,184,T-SHIRT,YAN ÇATMA,OVERLOK,667,30.0,42.61
210,2222582 COMPONI,210,ELBISE,ETEK UCU KIVIRMA,DÜZ,745,45.0,42.61
136,CVKS24SSP22-BVE32 SWEATSHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,392,36.0,42.6
127,2222582 COMPONI,127,ELBISE,ETEK UCU KIVIRMA,DÜZ,300,45.0,42.6
23,2218178 ASKILI BÜRÜMCÜK ELBISE,23,ELBISE,BEDEN ALT ÜST TUTTUR,DÜZ,263,24.0,42.6
459,2222518 AMBER CEPLI T-SHIRT,459,T-SHIRT,OMUZ ÇATMA,OVERLOK,315,21.81,42.59
386,2222518 AMBER CEPLI T-SHIRT,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,37,40.0,42.59
462,CDKW24HDNDR KIRMIZI TSHIRT,462,T-SHIRT,KOL REÇME,REÇME,273,25.0,42.59
52,2222582 COMPONI,52,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,887,27.0,42.59
33,MSKW24HMIXS  MAVI PARÇALI TSHIRT,33,T-SHIRT,ARKA PARÇA ÇATMA,OVERLOK,854,30.0,42.59
52,2222617 BARILAN ELBISE,52,ELBISE,IPLIK TEMIZLEME,IPLIK TEMIZLEME,248,30.0,42.58
217,2222582 COMPONI,217,ELBISE,KOL EVI BIYE,DÜZ,137,34.28,42.58
487,2218625 BADI,487,T-SHIRT,ÜRÜN ASKI TAKMA,MANUEL,356,15.0,42.58
459,2228285 CARRIE ELBISE,459,ELBISE,YAKA KANAL REÇME,REÇME,506,30.0,42.57
533,MSBS24X2REA BYDO2  BABY  TSHIRT,533,T-SHIRT,ÖN KALITE KONTROL,MANUEL,728,48.0,42.56
526,2233337 SET SALOPET,526,ELBISE,KOL EVI BASMA,DÜZ,734,51.0,42.56
354,2220847 BEGONIA BLUZ,354,T-SHIRT,KOL KIVIRMA,REÇME,742,37.0,42.56
24,2222582 COMPONI,24,ELBISE,KÜÇÜK OMUZ ÇATMA,OVERLOK,577,24.0,42.55
526,2220847 BEGONIA BLUZ,526,T-SHIRT,YAKA KAPAMA,REÇME,881,40.0,42.55
121,CVKS24SSP22-BVE32 SWEATSHIRT,121,T-SHIRT,YAN ÇATMA,OVERLOK,78,36.0,42.55
435,2228071 MILKY WAY SIYAH ELBISE,435,ELBISE,ASKILIK TOKA TAKMA,DÜZ,610,40.0,42.55
317,2218178 ASKILI BÜRÜMCÜK ELBISE,317,ELBISE,ÖN ARKA TULUM,REÇME,542,27.0,42.55
110,2230347 KAPSONLU SWEAT,110,T-SHIRT,ETEK MANSET TAKMA,OVERLOK,711,27.0,42.54
317,2222582 COMPONI,317,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,886,36.0,42.54
229,2225249 BUBBLE TEE T-SHIRT,229,T-SHIRT,YAN ÇATMA,OVERLOK,889,30.0,42.53
519,2230347 KAPSONLU SWEAT,519,T-SHIRT,KAPSON BEDEN TUTTURM,DÜZ,608,21.0,42.53
127,2223370 DILAMON ELBISE,127,ELBISE,CEP TAKMA,DÜZ,222,40.0,42.53
229,2230347 KAPSONLU SWEAT,229,T-SHIRT,YAN ÇATMA,OVERLOK,170,40.0,42.52
448,2228071 MILKY WAY SIYAH ELBISE,448,ELBISE,ÖN ASTAR HAZIRLIK,DÜZ,749,36.0,42.52
358,CVKS24SSP22-BVE32 SWEATSHIRT,358,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,449,40.0,42.52
92,2222582 COMPONI,92,ELBISE,BEL LASTIK TAKMA,DÜZ,613,40.0,42.52
494,MSKW24HMIXS  MAVI PARÇALI TSHIRT,494,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,382,35.0,42.52
588,CVKW24SGPAR-CPL95 BASKILI SWEAT,588,T-SHIRT,YAKA BASMA,DÜZ,692,24.0,42.51
209,2225749 KROSE YAKALI SHIRT,209,T-SHIRT,KOL TAKMA,OVERLOK,312,48.0,42.51
493,2222514 GIZELLI TEK KOLLI TSHIRT,493,T-SHIRT,BÜYÜK ASKILIK TAKMA,DÜZ,16,18.0,42.5
476,CDKS24HCARE - CLQ04 TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,744,30.0,42.49
455,CVKS24SSP22-BVE32 SWEATSHIRT,455,T-SHIRT,ETEK MANSET ÜTÜ,REÇME,153,24.0,42.49
513,2225885 JISOONA ELBISE,513,ELBISE,YIRTMAÇ EMNIYET,DÜZ,595,30.0,42.49
54,2225749 KROSE YAKALI SHIRT,54,T-SHIRT,YAKA TAKMA,DÜZ,730,45.0,42.49
430,2226835 CHAIKA BLUZ,430,T-SHIRT,ASKILIK TAKMA,DÜZ,750,27.0,42.48
461,CDKW24DTURQ-CLP18 SIYAH ELBISE,461,ELBISE,KOL REÇME,REÇME,593,26.0,42.48
588,ARLW24RBATO MATERNITY HAMILE ELBISE,588,ELBISE,TÜNEL BEL  EMNIYET,DÜZ,747,40.0,42.48
329,2225249 BUBBLE TEE T-SHIRT,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,744,36.0,42.47
495,2228285 CARRIE ELBISE,495,ELBISE,SATEN ASKILK TAKMA 2,REÇME,838,40.0,42.47
157,2222582 COMPONI,157,ELBISE,KOL EVI BIYE,DÜZ,635,34.28,42.47
54,ARLW24RBATO MATERNITY HAMILE ELBISE,54,ELBISE,BEL ÜSTÜ GAZI,REÇME,730,48.0,42.45
214,308626 TOMMIE TEE ÇIÇEKLI TSHIRT,214,T-SHIRT,ÖN KALITE KONTROL,MANUEL,439,40.0,42.45
511,MSBS24X2REA BYDO2  BABY  TSHIRT,511,T-SHIRT,ÖN KALITE KONTROL,MANUEL,86,48.0,42.45
466,CDKW24HLELO -CLP91  LEOPARD TSHIRT,466,T-SHIRT,FIYONK TAKMA,DÜZ,131,38.0,42.45
329,2225757-2LI BÜRÜMCEK ELBISE,329,ELBISE,ÖN KALITE KONTROL,MANUEL,869,36.0,42.45
249,2225749 KROSE YAKALI SHIRT,249,T-SHIRT,YAN ÇATMA,OVERLOK,715,42.0,42.44
504,SBKS24DSPO2-BUB59 ELBISE,504,ELBISE,BEDEN AYIRMA,MANUEL,129,24.0,42.44
224,2231665 OBONODY ZIBIN,224,T-SHIRT,ÖN KALITE KONTROL,MANUEL,675,48.0,42.43
157,2228071 MILKY WAY SIYAH ELBISE,157,ELBISE,FERMUAR TAKMA,DÜZ,640,30.0,42.43
458,CDKW24DTURQ-CLP18 SIYAH ELBISE,458,ELBISE,KOL KISTIRMA,DÜZ,255,24.0,42.43
447,2222518 AMBER CEPLI T-SHIRT,447,T-SHIRT,KOL KIVIRMA,REÇME,740,37.0,42.42
194,2226835 CHAIKA BLUZ,194,T-SHIRT,KOL TAKMA,OVERLOK,640,30.0,42.42
97,2223370 DILAMON ELBISE,97,ELBISE,KEMER UCU ÇIMA,REÇME,683,36.0,42.42
121,CVKW24SGPAR-CPL95 BASKILI SWEAT,121,T-SHIRT,KOL TAKMA,OVERLOK,354,36.0,42.42
402,2222582 COMPONI,402,ELBISE,FIRMA ETIKET TAKMA,DÜZ,764,30.0,42.41
